Unnamed: 0,catid,id,subcatid,value
411,3,1716915,2,"AUDREY HOUSE AND LOT Details: Floor Area: 78.95 sqm Minimum Lot Area : 80 sqm Typical Selling Price: Php 2,534,800 House Features: Three (3) Bedrooms 2 Toilet and Bath Bank Financing (house and lot) House ModelAudrey Lot area 100.00 Floor Area78.95sqm To<br/><br/><table><tr><td style=""font-weight: bold; padding-right: 15px;"">City Area:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Address:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Floor Number:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Postcode:</strong></td> <td>1012</td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Neighborhood:</strong></td> <td></td></tr><tr></tr><tr> <td style=""font-weight: bold; padding-right: 15px;"">Floor Area:</strong></td> <td> 80 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Plot Area:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Rooms:</strong></td> <td> 3 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Bathrooms:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Parking:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is Furnished:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Condition:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is New:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Year:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Orientation:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Foreclosure:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Virtual Tour:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Agency:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">By Owner:</strong></td> <td>  </td> </tr> </table>"
42972,3,1717254,2,"Best Views In Buzios – Luxury Villa in Ferradura – Buzios – Rio De Janeiro House in Condominium Hall With 03 Environments (Living room, Dinner, TV). 04 Suites (Master suite with a large terrace) and (+01 Suite with terrace), Kitchen, Toilet, Balcony, Bar"
1213,3,1717717,2,"On and off ramps being built on 903. Making it easier to get to Allentown, Pa and surrounding areas quicker.Park being built on 903 close to home on 30 acres for everyone to use in the near future.Voted best little town in America number 7.Country living<br/><br/><table><tr><td style=""font-weight: bold; padding-right: 15px;"">City Area:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Address:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Floor Number:</strong></td><td>2</td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Postcode:</strong></td> <td>18229</td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Neighborhood:</strong></td> <td></td></tr><tr></tr><tr> <td style=""font-weight: bold; padding-right: 15px;"">Floor Area:</strong></td> <td> 2128 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Plot Area:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Rooms:</strong></td> <td> 3 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Bathrooms:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Parking:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is Furnished:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Condition:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is New:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Year:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Orientation:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Foreclosure:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Virtual Tour:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Agency:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">By Owner:</strong></td> <td>  </td> </tr> </table>"
43469,3,1717751,51,"University Place in Rock Hill, South Carolina offers great affordable rates for 2BR/1BA and 4BR/2BA. We are located just off the campus of Winthrop University and within a short drive to downtown Rock Hill and Charlotte. We are Pet Friendly!!"
1201,3,1717705,51,"We have 1,2,3,4 and 5 bedroom rental properties that are move-in ready! These are nice properties with all appliances included. Live close to Ft. Bliss, schools, parks or shopping. We will work with all credit situations. $250 upfront retainer fee. Call<br/><br/><table><tr><td style=""font-weight: bold; padding-right: 15px;"">City Area:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Address:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Floor Number:</strong></td><td>1</td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Postcode:</strong></td> <td>79906</td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Neighborhood:</strong></td> <td></td></tr><tr></tr><tr> <td style=""font-weight: bold; padding-right: 15px;"">Floor Area:</strong></td> <td> 1450 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Plot Area:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Rooms:</strong></td> <td> 3 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Bathrooms:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Parking:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is Furnished:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Condition:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is New:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Year:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Orientation:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Foreclosure:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Virtual Tour:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Agency:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">By Owner:</strong></td> <td>  </td> </tr> </table>"
42234,3,1716516,2,Payless Homes of Wesley Chapel is your home town mobile home dealer. This is model 2838-G with 3 bedrooms and 2 baths at 1173 sq. ft. The total size of the home is 28'x44'. Quality construction at affordable pricing can get you into the home of your drea
245,3,1716749,2,"Check out Arihant Akriti, Ongoing Residential Projects, Ongoing Real Estate properties, 1 BHK and 2 BHK Flats by Arihant Superstructures Ltd in Mumbai, navi Mumbai<br/><br/><table><tr><td style=""font-weight: bold; padding-right: 15px;"">City Area:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Address:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Floor Number:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Postcode:</strong></td> <td>40070</td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Neighborhood:</strong></td> <td></td></tr><tr></tr><tr> <td style=""font-weight: bold; padding-right: 15px;"">Floor Area:</strong></td> <td> 250 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Plot Area:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Rooms:</strong></td> <td> 2 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Bathrooms:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Parking:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is Furnished:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Condition:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is New:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Year:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Orientation:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Foreclosure:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Virtual Tour:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Agency:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">By Owner:</strong></td> <td>  </td> </tr> </table>"
43255,3,1717537,2,"Church Buildings For Sale or Rent Buy a Church for your religious group, for your business, or convert into your home! httpwww.churchpropertylocator.com/church+7-bedroom-house-in-pa.html"
795,3,1717299,2,"Copacabana Hotel For Sale - 24 Units - INCOME + APPRECIATION! $7M Hotel for sale located 1 block from the beach in Copacabana. Real estate and business included. Cash Positive - profitable business! Inquire now for more details! httpwww.investmentsont<br/><br/><table><tr><td style=""font-weight: bold; padding-right: 15px;"">City Area:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Address:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Floor Number:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Postcode:</strong></td> <td>22070</td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Neighborhood:</strong></td> <td></td></tr><tr></tr><tr> <td style=""font-weight: bold; padding-right: 15px;"">Floor Area:</strong></td> <td> 9999 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Plot Area:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Rooms:</strong></td> <td> 24 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Bathrooms:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Parking:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is Furnished:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Condition:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is New:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Year:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Orientation:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Foreclosure:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Virtual Tour:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Agency:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">By Owner:</strong></td> <td>  </td> </tr> </table>"
895,3,1717399,2,"LARGE 2/2.5 IN EXCELLENT GATED COMMUNITY. COMMUNITY POOL. Currently occupied by tenant with a lease until February 2012. Can move before with 60 day notice. Contact: iuzka76@gmail.com<br/><br/><table><tr><td style=""font-weight: bold; padding-right: 15px;"">City Area:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Address:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Floor Number:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Postcode:</strong></td> <td>33299</td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Neighborhood:</strong></td> <td></td></tr><tr></tr><tr> <td style=""font-weight: bold; padding-right: 15px;"">Floor Area:</strong></td> <td> 1386 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Plot Area:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Rooms:</strong></td> <td> 2 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Bathrooms:</strong></td> <td> 2 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Parking:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is Furnished:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Condition:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is New:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Year:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Orientation:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Foreclosure:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Virtual Tour:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Agency:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">By Owner:</strong></td> <td>  </td> </tr> </table>"
1030,3,1717534,2,"Dansalan Gardens is composed of towers Paloverde (31-storey), Sycamore (31-storey), and Willow (18-storey). These are specially configured to maximize the 8,000sqm. property. With no other high-rise development nearby, each unit here commands a spectacul<br/><br/><table><tr><td style=""font-weight: bold; padding-right: 15px;"">City Area:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Address:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Floor Number:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Postcode:</strong></td> <td>91601</td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Neighborhood:</strong></td> <td></td></tr><tr></tr><tr> <td style=""font-weight: bold; padding-right: 15px;"">Floor Area:</strong></td> <td> 69 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Plot Area:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Rooms:</strong></td> <td> 2 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Bathrooms:</strong></td> <td> 2 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Parking:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is Furnished:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Condition:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is New:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Year:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Orientation:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Foreclosure:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Virtual Tour:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Agency:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">By Owner:</strong></td> <td>  </td> </tr> </table>"
43236,3,1717518,2,"Updated Beach Side Apartment For Sale In Leme - Copacabana - Rio De Janeiro $269,000 Beachfront Properties and Real Estate In Brazil Invest, Relax, Rent and Retire With Us! httpwww.investmentsonthebeach.com/properties/107/updated-beach-side-apartment"
42523,3,1716805,2,"This beautiful new 2-story home has the master bedroom on the first floor. The second floor opens to a spacious loft surrounded by bedrooms. Features include: 9' ceilings, gourmet kitchen with 36'' cooktop, wall oven and microwave, staggered cabinets tha"
154,3,1716658,2,"Two duplex buildings and 20 vacant lots available for purchase. Easy to manage in the small town of New Roads. Close proximity to Wal-Mart and other employers. Current rents are $500 per apartment. Tenants pay all utilities. Adjacent duplex also availabl<br/><br/><table><tr><td style=""font-weight: bold; padding-right: 15px;"">City Area:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Address:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Floor Number:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Postcode:</strong></td> <td>70760</td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Neighborhood:</strong></td> <td></td></tr><tr></tr><tr> <td style=""font-weight: bold; padding-right: 15px;"">Floor Area:</strong></td> <td> 1600 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Plot Area:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Rooms:</strong></td> <td> 4 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Bathrooms:</strong></td> <td> 3 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Parking:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is Furnished:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Condition:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is New:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Year:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Orientation:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Foreclosure:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Virtual Tour:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Agency:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">By Owner:</strong></td> <td>  </td> </tr> </table>"
