review,sentiment
"This is a weak sequel: it lacks the interest and light touch of the magnificent ""Man Called Horse"" in nearly every aspect and when compared to each other they hardly seem to be the same genre.<br /><br />The Return is almost a parody of the first and tries to evoke different Indian ceremonies but comes across as trying way too hard to bottle the magic of the first. In this film the tribe is lost and abandoned, having lost their homelands, modern life has encroached on paradise and they are living in abject misery and poverty. Perhaps this is the point: the first film took us to a place where we would want to be, a simpler time. This takes us to broken Indians in a miserable world and the White Man is the hero and savior which rather negates the whole idea of the film.<br /><br />The beauty of the first lay in the fact that the white man learnt and discovered that real civilization lies in values rather than western materialism. In the second film this is all but lacking and so we end up with a weak film.<br /><br />A huge disappointment.",negative
"Having been pleasantly surprised by Sandra Bullock's performance in Miss Congeniality, I decided to give Murder By Numbers a shot. While decent in plucky, self-effacing roles, Ms. Bullock's performance in ""serious"" roles (see Hope Floats, Speed 2, 28 Days) leave much to be desired. Her character is at the same time omniscient, confused, and sexually maladjusted (the sub-plot of Sandra's past comes across as needless filler that does little to develop her already shallow character). The two teenage boys gave decent performances, although their forensics expertise and catch-me-if-can attitude is belied by stupid errors that scream ""We did it!"" Chris Penn as the all-too-obvious suspect is wasted here, as is Ben Chaplin's token partner/love interest character.<br /><br />***Spoilers Ahead*** Mediocre acting aside, the biggest flaws can be traced to a TV-of-the-week plot that never has you totally buying into the murder motives in the first place, and as mentioned, the stupid errors (vomiting up a rare food on the murder scene, an all too convenient and framing of the school janitor, the two boys hanging out together in public, a convenient love interest to cause friction, etc. etc) cause the view to go from being intrigues to being bored and disappointed by the murderers. The ending was strictly ""By the Numbers"" and was probably the most disappointing aspect of the movie. Using the now-cliched tactic of almost showing the climactic scene at the beginning of the film, and then filling the audience in how we arrived at that moment, the final scenes surprise no one and lacked any of the so-called intelligence the film purported to arrive at it's conclusion. A somewhat promising concept, but poorly executed and weak in nearly every way. * out of ****.",negative
"That's the sound of Stan and Ollie spinning in their graves.<br /><br />I won't bother listing the fundamental flaws of this movie as they're so obvious they go without saying. Small things, like this being ""The All New Adventures of Laurel and Hardy"" despite the stars being dead for over thirty years when it was made. Little things like that. <br /><br />A bad idea would be to have actors playing buffoons whom just happen to be called Laurel and Hardy. As bad as that is, it might have worked. For a really bad idea, try casting two actors to impersonate the duo. Okay, they might claim to be nephews, but the end result is the same.<br /><br />Bronson Pinchot can be funny. Okay, forget his wacky foreigner ""Cousin Larry"" schtick in Perfect Strangers, and look at him in True Romance. Here though, he stinks. It's probably not all his fault, and, like the director and the support cast - all of who are better than the material - he was probably just desperate for money. There are those who claim Americans find it difficult to master an effective English accent. This cause is not helped here by Pinchot. What is Stan? Welsh? Iranian? Pakistani? Only in Stan's trademark yelp does he come close, though as the yelp is overdone to the point of tedium that's nothing to write home about. Gailard Sartain does slightly better as Ollie, though it's like saying what's worse - stepping in dog dirt or a kick in the knackers? <br /><br />Remember the originals with their split-second timing, intuitive teamwork and innate loveability? Well that's absent altogether, replaced with two stupid old men and jokes so mistimed you could park a bus through the gaps. Whereas the originals had plots that could be summed up in a couple of panels, this one has some long-winded Mummy hokum (and what a lousy title!) that's mixed in with the boys' fraternity scenario. I can't claim to have seen every single one of Laurel and Hardy's 108 movies, but I think it's a safe bet that even their nadir was leagues ahead of this.<br /><br />Maybe the major problem is that the originals were sort-of playing themselves, or at least using their own accents. It at least felt natural and unforced, as opposed to the contrived caricatures Pinchot and Sartain are given. And since when did Stan do malapropisms, and so many at that? ""I was gonna give you a standing cremation""; ""I would like to marinate my friend."" Stop it! <br /><br />Only notable moment is a reference to Bozo the Clown, the cartoon character who shared Larry Harmon's L & H comic. Harmon of course bought the name copyright (how disconcerting to see a ® after Laurel and Hardy) and was co-director and producer of this travesty. <br /><br />Questions abound. Would Stan and Ollie do fart gags if they were alive today? Would they glass mummies with broken bottles? Have Stan being smacked in the genitals with a spear and end on a big CGI-finale? Let's hope not.<br /><br />I did laugh once, but I think that was just in disbelief at how terrible it all is. Why was this film made in the first place? Who did the makers think would like it? Possibly the worst movie I've ever seen, an absolute abhorrence I grew sick of watching after just the first five minutes. About as much fun as having your head trapped in a vice while a red-hot poker and stinging nettles are forcibly inserted up your back passage.",negative
"I saw this movie in the middle of the night, when I was flipping through the channels and there was nothing else on to watch. It's one of those films where you stop to see what it is - just for a moment! - but realize after twenty minutes or so that you just can't turn it off, no matter how bad it is. One of those movies that is somewhere in between being so bad it's good and so bad it's, well, just plain BAD, it's worth seeing just to experience the confusion of realizing that it's both! Great middle-of-the-night fare, if only for the fabulous tennis drag. Don't even bother asking yourself why nobody can tell that Chad Lowe is so obviously male, because logic does not apply.",negative
"Being the only movie I was able to see at this year's ""Nordische Filmtage"" at Lübeck, this year's festival will be remembered as a all-time low for me.<br /><br />This movie, which was announced as an erotic thriller, is nothing more than a sick piece of crap! Excuse the language, but there aren't any decent words to describe it.<br /><br />First of all, the actors are not the best. But even better actors would not have rescued the movie. E.g. the plot: after the first 15 minutes it was quite clear that John was sick, the neighbour girls were not real and that he killed his first girlfriend. The so called ""sex-scene"" was nothing else but disgusting (hitting each other until blood flows for me hasn't anything to do with sexuality), but unfortunately that were not the only disgusting images to be shown. Everything else was copied by other directors like e.g. Lynch, but of course without their geniality.<br /><br />So, to summarize the whole film and to save other viewers time and money: guy loses girlfriend, girlfriend turns back home, guy kills girlfriend and becomes mad afterwards, guy imagines hot, but crazy neighbour girls, guy has very disgusting sex with one of them (or so he thinks), in the end he realizes, he is crazy and his girlfriend and her new lover lay in his apartment all the time... bad story, bad actors, pictures, that make you want to vomit...<br /><br />1 out of 10 (1 point for the fact, that you realize how good you can understand Norwegian if you learned Swedish - at least one benefit of the evening - and you can't choose 0 points here).",negative
"Hawked as THE MOST OFFENSIVE MOVIE EVER, GUARANTEED TO OFFEND EVERYONE- Guess what? It worked, I'm offended that we shelled out money to rent this. Two friends and I were bored and decided to see if all that bull about the movie that we saw on TV was true. Curse Comedy Central and all the other networks that pushed this garbage on us! It was by far the worst movie I've seen since Hollow Man. I generally avoid the crappy ones, but got sucked into this one. We have since beaten the prick who suggest we rent it, and his movie picking privileges have been revoked. There is nothing remotely funny about this movie...even the ""adventures of dickman"" scene was sophomoric at best.. Color me p***ed. Thought maybe the production value was crap for some important reason...no..it just sucked. NEVER WATCH THIS! for any reason whatsoever. Not even with copious amounts of illegal substance would this movie be funny. That's saying ALOT. Please for the love of all that is holy, if you cherish your sanity- never view this movie. It's many things- stupid, pointless, and worthless to name a few. But the main thing it was aiming for: offensively funny- it failed miserably. Crash and burn....",negative
"The 1930' were a golden age of Los Angeles with its film industry and great potential of various other possibilities to become rich and famous and happy. People were arriving there hoping to fulfill their dreams. Expecting open arms and welcoming offers there were only a few who managed to succeed and find their way to stardom, majority then condemned to live starving, disillusioned and unwanted, searching for a bit of respect in dirty bars and nasty hotel rooms. <br /><br />Young Italian-American writer Arturo Bandini arrives to LA on a similar quest - to spread his charms around to get one of those beautiful wealthy women and to write an excellent novel that would set him on a career path, having so far written a single short story published in an obscure anthology. Wishing to create a romantic masterpiece he seems to be unable to produce anything without experiencing it himself though, occasionally, he sends pieces of magazine stories to a local editor that helps him survive. He is proud to present himself as an Italian but deep in his heart he truly feels his Italian origin as a burden. The little money and the courage to conquer the world he once had are all long gone and watching his dream turning into a hangover he holds a last single nickel to spend. <br /><br />The coffee she brought him was cold and sour and spitting a curse on her triggers a never-ending relationship of insults, unspoken excuses and a love concealed beneath. Camilla being an uneducated girl trying to receive US citizenship through a marriage also carries her heavy cross of a non-perspective racial heritage. Though she is much of a stronger and life experienced person her situation as a beautiful Mexican woman is much harder to deal with than Arturo is able to realize. <br /><br />Is it obvious that Arturo eventually finds his inspiration to work on the novel? Is it possible that their love finally finds its place in the sun? Is it likely that their romance takes an unlucky turn?<br /><br />It is very surprising to find out that the chemistry between the two main characters, performed by Salma Hayek and Colin Farrell, does not work. The relationship lacks the raw and authentic feelings. Hayek though livelier a character compared to Farrell's forgot to arm Camilla with the passion and strength of her once brilliant character Frida. Also it is hard to have faith in a character which being intelligent but uneducated and illiterate uses quite difficult vocabulary and complicated sentences. A tougher character of a Phil Marlowe sort would definitely suit Farrell better, though he looks stunning in a period costume, he seems very lost trying to find the fragile world of a twenty-year old dreamer balancing between a hidden love and desire to be true to himself. <br /><br />Feeling embarrassed watching the two on the screen is not right. Their relationship might have been wild but it is more likely what a thunder and a lightning are without a storm, far from real passion, feelings just described not felt inside. It is very sad that such a potential of an interesting script and good actors was wasted, turned into a grey average of soon-to-be-forgotten.",negative
"""ASTONISHING"" Screams the LA Times from the front of the DVD box. They must have been referring to the fact that such a sorry piece of crap was ever released. The film revolves around a bunch of girls who have a disease which forces them to become cannibals, and murder innocent people just to stay alive. Their skin peels off throughout the film, we also see severed legs, heads etc that are about as convincing as a Halloween Fuzzy Felt set. There is an awful lot of talking b*ll**ks, a bit of human cuisine and some weird zombie hunter chap who imprisons the sufferers of said skin illness in his closet strapped to a chair, before stabbing them in the head, chopping them into bits...<br /><br />You get the picture. Considering there is no acting talent on display at all, and the gore is laughably unrealistic, what is the point of this whole farrago? Again looking at the video box, the guy responsible for it is an ""underground cult director"". Would that be like those weird religious cults where they brainwash you into thinking one way when clearly the opposite is true? Because that's the only possible reason I can think of for anyone to derive pleasure by watching this tax write-off. Then, on the same paragraph he compares himself to Mike Leigh, Ken Loach and George Romero. HAHAHAHAHA oh stop it. Now you're just being silly.<br /><br />Do you enjoy this film? Are you offended by the above opinion? If so, you must be a member of said cult. Do they pocket your wages? Do they let you see other family members? Do they force you to watch Andrew Parkinson films till you think he's the best director since A.Hitchcock? Do tell... this sounds like a Panorama special brewing to me. And say hello to the critic of the LA times when you return to your colony, will you? 0/10",negative
"I'm going to go on the record as the second person who has, after years of using the IMDb to look up movies, been motivated by Nacho's film, The Abandoned to create an account and post a comment. This was hands down the worst movie I've ever seen in my entire life. The plot was on the verge of non-existence, and none of the ""puzzle-pieces"" added up in any way whatsoever. The acting was laughable and the writing was embarrassing. How this film got backed and came to be is completely beyond me. The only saving grace I could find was Anastasia Hille's cunning and repetitive use of the f word. (and brilliant sound design) If I were faced with the option of seeing this film again or being mauled by wild bores I would be up against a difficult decision. I'm disappointed that I am unable to give it 0 stars.",negative
"What is the most harrowing movie ever made? The gynaecological nightmare of 'Cries and Whispers'? The acid psychodramas of Fassbinder? The discomfiting black comedy of 'Last House on the left? I'm sure for that portion of the film-loving public that tie their masts to the good ship Buster Keaton, there is only one answer - any one of his sound films. <br /><br />I don't know what flayed my soul more poignantly in this movie - the grounding of Keaton's intricate and expansive physical art to humdrum slapstick; the painful hesitation of this master filmmaker with dialogue - not that he hasn't a lovely, comic voice, or that he can't make dialogue funny; it's just that the studio don't seem to have given him enough takes, and so he seems to be trying to remember his lines before he delivers, which only makes him - Keaton, not his character, look silly; or is it the humiliation of seeing Keaton caught up in a tawdry sex farce, when he has given us some of the richest accounts of romantic frustration in film? <br /><br />No, I know what was most disturbing - having to watch Buster Keaton, cinema's greatest comedian, sit aside to observe Jimmy Durante doing his schtick. It is horrors such as this that get yer Dantes composing yer Infernos.<br /><br />MGM seem to have got the curious idea that the best way to adapt Keaton to sound was to turn him into a Marx Brother, complete with verbal pedantry, elaborate, tedious 'clowning', shambolic slapstick, theatrical setting, triumph through chaos, and Thelma Todd. Keaton was just not that sort of comic, and where Groucho's malicious tongue and gleeful opportunism might just have made this plot work, Buster's socially inept professor can't, he is too studied and predictable. <br /><br />What Buster needed was to be allowed experiment like Lang in 'M', or Rene Clair; he would never have tried to hold back the tide like Chaplin. When a film like 'The General' is alluded to - messing about with trains - the loss becomes even more apparent. <br /><br />And the thing is, in patches amid the flat direction, the film isn't all that bad - there is an excellent jolt when a camera on the bus leaves Keaton alone at a railway station; and the denouement, if hardly original, is at least livelier than what went before. There is something almost endearing about the way Keaton slows down a plot that needs all the zip it can get. <br /><br />There is a film in here about loneliness, emotionally paralysing order, the numbing effects of education etc., struggling to get out. The best way to appreciate this film is to watch not the narrative of Professor TZ Post, but of emasculated genius Buster Keaton, trapped in a prison of mediocrity, confounded by new technology, mocked by a malevolent fate (in this case the studio), retaining a stoical grace. Looked at like that, it becomes a kind of masterpiece.",negative
"Magnolia presents itself as a wall to wall canvas of screaming, shrieking, overwrought, hysterical twits who are all bedeviled by regret, guilt and pain. PT Anderson is certainly a gifted filmmaker but perhaps he should leave the writing to someone else or at least find someone with the balls to tell him he needed to edit this overlong mess.<br /><br />A look at the cast will tell you that the performances were excellent, and they were. I just wish that every scene didn't involve an over the top shouting match or long digression into the sins that have been committed and the pain that they have caused.<br /><br />I also think that Anderson fails miserably to create a story that parallels the bizarre tableaus that open the film. The opening sequences are wonderful in showing how fate can bring together people and circumstances that even the most optimistic believer in a cosmic puppeteer pulling our strings would scoff at. But the story that then develops lacks any of the stuff that these opening fables display. I kept waiting for some form of cosmic convergence to display itself, but instead all we get is waves of regret from morally challenged characters who see their past spread out before them and now seek absolution. Throw in an out of left field biblical plague near the end and all you end up with is a cadre of Anderson devotees who will marvel at his genius when all it really proves is that he has actually read the Old Testament.<br /><br />I will say that the music by Aimee Mann was great and I'll be looking for the Soundtrack CD. In short, a good movie to look at and listen to (the music, that is) if the actors would have shut up or toned it down it may have been",negative
"Man has been to the farthest reaches of the earth and now he is traveling to new worlds. But with new worlds come ancient evils... the vampires of space. And not just a handful but entire tribes. In this film (which I saw as ""Bloodsuckers"" but I guess also goes as ""Vampires Wars"") we see what happens when the imperialist earthlings meet the imperialist vampires.<br /><br />I will make this review very short because it's undeserving of a good review. The best I can say for this film is it has a good cast of b-list and upcoming stars. Natassia Malthe was Quintana, and was far more attractive here than in ""Bloodrayne 2"". Michael Ironside is Muco, and is always a fan favorite (as I say, he's the poor man's Jack Nicholson). And we even get Carrie-Ann Fleming as ""Damian's wife"", who horror fans will now recognize as the eponymous Jenifer from Dario Argento's ""Jenifer"". So this movie, as bad as it is, isn't without some names attached... but the same can be said of Uwe Boll's work.<br /><br />The concept of the military tracking and killing vampires in space isn't necessarily a bad idea, but it easily falls into the realm of ""cheese"" and this film falls hard. The acting, especially from the vampires, is over the top and I just didn't find the explanations of their existence very convincing. Worst of all, the vampire tribes have the names ""Voorhess"" and ""Leatherfaces"". I understand this was supposed to be a clever reference for the horror fans, but it wasn't clever at all. It just sounded dumb and out of place (unlike the much more subtle references in James Gunn's ""Slither"", such as naming stores after lesser-known horror directors).<br /><br />That's all I want to say. If you can stand lots of cheese (on this day I couldn't and I'm from Wisconsin) and want to see average actors with poor costumes fight vampires in space (although ""space"" looks a lot like any other forest on earth) check this one out, if you can find it. I don't personally recommend this when you can watch other cheesy vampires films (Jon Carpenter's ""Vampires"") or other cheesy space movies. Or maybe even some good ones. But, hey, do your thing.",negative
"Cash (Now played by Khrystyne Haje in for Angelina Jolie) has wandered to a post apocalypse wasteland (after her protector has died from old age, said protector was played by Elias Koteas, an actual decent actor) and now she finds that people wander through the rubble looking for cyborgs to trade for scrap metal and cash. She leads a group of burned out cyborgs (That includes William Katt, Evan Lurie and a human scientist played by Zach Galligan) against bounty hunter Richard Lynch. Malcolm McDowell has two minutes of screen time as Lynch's employer. Cyborg 3 does manage to be better than the other two entries but it still is a largely dull feature. The problem this time is that the ideas with potential are never used well, the action sequences are routine and the name cast such as McDowell, Katt and Galligan are given little to do. Haje is indeed a whiny heroine and Lynch is too over the top(as usual) and the film lacks the inspiration or ambition to be as fun-bad as it's hilarious predecessor. (The one with Van Damme, the second one is just dull.) Also disappointing is the science fiction angle which almost aggressively resists any good idea it has. As an action flick this is routine and by the numbers B-movie stuff and it is competently made, that's the only thing positive I can say about it.<br /><br />*1/2 out of 4-(Poor)",negative
"Okay, the film festival crowd probably loved it. But your average, popcorn munching movie goer who has scraped to-gether the ten or fifteen bucks it costs to see a movie these days will probably wonder why he or she made this choice. If it's stamped ""Copolla"" it's automatically great stuff, right? Wrong! It's a neat spoof of filmdom's pretensions. But it's terribly ""in."" I worry when film makers are more concerned about entertaining themselves rather than the public. It's interesting as a cinematic curio and it does have a chuckle or two in it. But once it's run its course in the movies and on TV, the dust will grow thick on the film cans and tape boxes holding it. Hardly either epochal or an epic!",negative
"Snow White, which just came out in Locarno, where I had the chance to see it, of course refers to the world famous fairy tale. And it also refers to coke. In the end, real snow of the Swiss Alps plays its part as well.<br /><br />Thus all three aspects of the title are addressed in this film. There is a lot of dope on scene, and there is also a pale, dark haired girl - with a prince who has to go through all kind of trouble to come to her rescue.<br /><br />But: It's not a fairy tale. It's supposed to be a realistic drama located in Zurich, Switzerland (according to the Tagline).<br /><br />Technically the movie is close to perfect. Unfortunately a weak plot, foreseeable dialogs, a mostly unreal scenery and the mixed acting don't add up to create authenticity. Thus as a spectator I remained untouched.<br /><br />And then there were the clichés, which drove me crazy one by one: Snow White is a rich and spoiled upper class daughter - of course her parents are divorced and she never got enough love from them, because they were so busy all the time. Her best girlfriend, on the other hand, has loving and caring parents. They (a steelworker and a housewife) live in a tiny flat, poor and happy - and ignorant of the desperate situation their daughter is in. The good guy (= prince) is a musician (!) from the French speaking part of Switzerland (which is considered to be the economically less successful but emotionally fitter fraction of the country). He has problems with his parents. They are migrants from Spain, who don't seem to accept his wild way of living - until the father becomes seriously ill and confesses his great admiration for his son from a hospital bed.<br /><br />And so it goes on: Naturally, the drug dealer is brutal, the bankers are heartless, the club owner is a playboy and the photographer, although a woman (!), has only her career in mind when she exposes Snow White in artsy pornographic pictures at a show.<br /><br />This review doesn't need a spoiler in order to let you add these pieces to an obvious plot. As I like other films by Samir, e.g. ""Forget Baghdad"", I was quite disappointed. Let's hope for the next one.",negative
"Not worth the video rental or the time or the occasional efforts.<br /><br />*Makeup that a child can do. *Acting was over done...poor directing. *Editing was very choppy...many things made no sense or just seemed gratuitous. *Sound was badly dubbed. *Music was highly inappropriate. *Casting was extremely off...must have been on crack. *Zombies that talk let alone...drive, dance, work...just pisses me off. *And the bad guy...Holy Crap! As horribly casted as he was...he was the best looking zombie of all. Which doesn't say much.<br /><br />The Cover Art was good but very deceiving...as was the Main Menu of the DVD...great artwork and music.<br /><br />DON""T BOTHER!",negative
"Where to start. The film started out pretty well, but after the 30 min mark i caught myself watching the clock. The horror at the start of the film was good but then the story kicked in. It just got stupider and stupider as time ticked by.<br /><br />The actors gave an average performance in this movie however, i got a bit bored of Vinny Jones constant scowling in the film.<br /><br />As the film dragged on, and take my word for it, it dragged on, it just got more and more far fetched.<br /><br />*** SPOILER ALERT *** SPOILER ALERT *** SPOILER ALERT *** Just when i thought the film could not get any worse, towards the end loads if skeleton looking monsters turned up, just to eat the dead people which made no sense at all. It turned out to be some sort of flesh eating cult and the good guys die at the end. The ending in fact just made me laugh at how bad it was. Once the lead role disposes of Vinny Jones, he becomes the new killer.<br /><br />In closing, this film made Creep look like the best horror film ever made. I gave it 1 star because the female lead did a pretty good job but even she could not save this train wreck of a movie!!",negative
">>>>>>>>>>>>> >>>>>>>>>>>>>>>>> >>>>>>>>>>>>>>>>>>>>>> >>>>>>>> >>>>>>> With their no holds bar cruel offensive humor, sure enough to offended anyone, you would sure think this would be a laugh riot! ............wrong. Worest movie since Open water. Don't be to surprised if you completely miss this movie upon release date as I'm sure it wont do very good at all at the box office. This movie had a lot of Potential but fell to little to short. No enough character development, awkward actors and The upside of this movie was nudity. Boobs. Amazing. If I had to see this movie again, I myself would go POSTAl. <<<<<<<<<<<< <<<<<<<<<<<<<<<<<<<< <<<<<<<<<<<<<<<<<<<<<<<< <<<<<<<",negative
"The performances of Fishbourne (who appears strangely funny somehow) and (short featured)Ed Harris are remarkable, unlike Connery's who doesn't appear to find sense in his role and ends up in the motorial behaviour of a 80yr old man. In fact the screenplay doesn't make sense; imagine a 60 min. happy ending-plot plus a sudden turn appendix without any argumental structure in respect to the characters. It's more an accident than a screenplay and may be good for examination purposes at screen-wrights' schools. The more you remind the details the stronger this impression gets. The capital punishment is not an issue here, although it is a subject from the beginning; it sort of fades away without further comment. The subject-matter and environment could have been good.",negative
"Yes, MTV there really is a way to market Daria. What started as a clever teenage angst-""comment on everything that sucks and make the viewer feel better about their sucky teenage life"" sitcom now mutated into a ""how you should deal with your problems""-charade. I used to watch Daria all the time and loved it. Now, sitting here after watching the so called ""movie"" I can only wonder what the point of this all was. Daria tells us how to lead out life in college? Excuse me? didn't the point Daria made every episode that what you like to do is ok, as long as it is ok with yourself no matter what the rest of the sick sad world thinks of it? This entire thing reminded me of the scene in ""Reality Bites"" the movie channel shows the documentry for the first time.",negative
"This was a horrible film! I gave it 2 Points, one for Angelina Jolie and a second one for the beautiful Porsche in the beginning... Other than that the story just plain sucked and cars racing through cities wasn't so new in 1970. The Happyend was probably what annoyed me the most, seldomly seen anything so constructed!",negative
"I agree with those reviews I have read here, and I have no words to define such a turkey like this, but despite everything, I still can find a reason for movies like this to exist. Do you remenber those happy days in which video was a prosperous business, and a lot of movies were made with the only reason of filling the shelves of the video stores? this movie comes from that period and I can imagine that was the only reason for which it was produced and the same happened with many, many, many other stinkers. Do you remember ""Rambo"" imitations? and so many slashers of Z grade?, I still feel nostalgia for that period.About this movie I can say I didn´t waste my time watching it because I pressed the fast forward button after the first fifteen minutes, just to find a very funny scene in which a guy was pushing an axe against heads which exploded because, as you perfectly notice, they were made of plastic. And about the end, well, it was so badly filmed I could not understand what happened. That´s the same, I had not followed the non-existing plot at all. But boy, Video-age was a great age despite movies like this.",negative
"Burt Reynolds came to a point in his career where he appeared to just be going thru the motions. He'd show up, party with his friends on film, and take home a big paycheck. It didn't seem to matter to him that the product he was representing was pure crap.<br /><br />No film epitomized this more than ""Stroker Ace"" which makes ""Cannonball Run"" look like a classic and ""Cannonball Run II"" look watchable. Save for a few race scenes there is absolutely NOTHING worth seeing here. Even the beautiful Loni Anderson hams it up so bad as a dumb blonde it's embarrassing.<br /><br />If the thought of Burt hamming it up with Jim Nabors and dressing like a chicken sounds funny then this is your movie. Otherwise pick almost any other film comedy and it won't be any worse.",negative
"It's unfortunate that you can't go any lower than one star. Prior to watching The Wicker Man, I had considered Aliens 3 to be the only movie that would actually merit negative stars. In all fairness, The Wicker Man doesn't detract from the enjoyment of an earlier film, but the fact remains that my cumulative movie enjoyment has been reduced by seeing it.<br /><br />There is a cheap trick all too often used in Hollywood when the producers are too stingy to hire good writers or in too much of a hurry to allow them to bring a plot to a satisfactory conclusion: slap in a shocker ending and hope that the public will mistake it for something artistic or meaningful. It is a gambit that rarely succeeds and in this case manages only to splatter embarrassment on a fine actor and ridicule upon the producers. Even more so in that the ""carefully crafted"" (or however they put it) conclusion didn't seem to follow logically from the plot (which naturally I can't elaborate on without introducing spoilers), and instead negates what merit the plot had up to that point.<br /><br />It is a film that might logically appeal to psychopaths, pedophiles, and possibly die-hard Nicholas Cage fans, but only to a few of the mainstream audience. If you really want something along these lines, I heartily recommend M. Night Shyamalan's The Village instead. Lacking some kind of memory-erasing pill, I suppose I need to watch something better to force it from my mind, say, Attack of the Killer Tomatoes or Pee-wee's Big Adventure?",negative
"Watching this movie was a waste of time. I was tempted to leave in the middle of the movie, but I resisted. I don't know what Ridley Scott intended, but I learned that in the army, women get as stupid as men. They learn to spit, to insult and to fight in combat, and that's also a waste of time (in my opinion). And, anyway, what the hell was that final scene in Lybia? Are they still fighting Gadafi or is it that it's easy for everyone to believe islamic people are always a danger?",negative
"I have been known to fall asleep during films, but this is usually due to a combination of things including, really tired, being warm and comfortable on the sette and having just eaten a lot. However on this occasion I fell asleep because the film was rubbish. The plot development was constant. Constantly slow and boring. Things seemed to happen, but with no explanation of what was causing them or why. I admit, I may have missed part of the film, but i watched the majority of it and everything just seemed to happen of its own accord without any real concern for anything else. I cant recommend this film at all.",negative
"It's my opinion that when you decide to re-make a very good film, you should strive to do better than the original; or at least give it a fresh point of view. Now the 1963 Robert Wise telling of Shirley Jackson's remarkable novel ""The Haunting of Hill House"" is worth the price of admission even today. Now fast forward to 1999 and the re-make. I was left shaking my head and asking, why? The acting is wooden, the story unrecognizable and the whole point seems to be to replace the subtle horror of the original with as many special effects computers can generate. I had heard that this update was bad; but couldn't believe it was that bad, considering the source material. I was wrong. After watching this and saying to my wife how awful it was, she said; ""Well they got your money!"" She's right, don't let them get yours. If there's no profit in making lousy re-makes, maybe they'll stop making them or come up to a higher standard that doesn't insult their audience",negative
"The TV guide calls this movie a mystery. What is a mystery to me is how is it possible that a culture that can produce such intricate and complex classical music and brilliant mathematicians cannot produce a single film that would rise above the despicable trash level this film so perfectly represents. This is Bollywood at its best/worst, I honestly cannot tell the difference. Nauseatingly sweet, kitschy clichés on every level, story-line, situations, dialog, music and choreography. To put it bluntly, you must be a retard to enjoy it. I watched it to satisfy my cultural curiosity, but there were times when I had to walk away from it, because I could not take it any more. The only redeeming quality of the movie is the exquisite beauty of the leading actresses. <br /><br />",negative
"What an unfortunate mess is ""Shiner."" I wanted to like this over-the-top, anti-film aspirant, and in fact found a number of moments with powerful resonance. Sadly, those moments are few and far between. While I appreciate some of what Calson was attempting, any advantage aspired to by bare bones, no budget cinematography was destroyed with some truly atrocious editing that benefited the movie not at all.<br /><br />While bad acting abounds in low budget (and big budget) cinema, Shiner has some remarkably bad performances that are nearly painful to watch. In particular the ""straight"" couple Linda and Young Guy. These are the two most poorly written characters offering almost nothing to the story. The acting is so abysmal and neither actor seems capable of resisting smirking or cracking up as they drearily drop their lines with an appalling lack of skill. The choppy editing almost lends the feeling that these roles were entirely gratuitous and dropped in to avoid the films being stereotypically cast as an oddball gay film. It would have been better off as such.<br /><br />With all that is going wrong for it, there are several performances that seem to capture what Calson was hoping to get. In particular the story centering on Bob and Tim. These are the two most richly drawn characters and offer the most rewards with genuinely captivating performances by Nicholas T. King (Bob) and David Zelinas (Tim). Tim is a boxer with some serious issues. Remarkably low self esteem is disguised by an almost cartoon like arrogance that he wears like armour plating. Obsessed with Tim, the seemingly harmless yet ultimately creepy Bob, stalks the boxer in classic cat-and-mouse fashion. When the tables are turned and hunter becomes the hunted, the resulting in the film's only genuine emotional catharsis. In a film so artificially hard-edged (that's a compliment) one character MUST have that revelatory break through (or breakdown, as the case proves here) and the final confrontation between Bob and Tim provide Zelinas and King opportunity to display some real acting chops.<br /><br />As played by Scott Stepp and Derris Nile, Tony and Danny seem to be the focus of the movie, and despite some bravado moments of their own (including one truly disturbing scene revealing the sex/violence obsession), but they can't seem to escape a cartoon-like artifice and it's difficult to look at - or beyond their seeming one note symphony and find anything other than the obvious.<br /><br />Ultimately this same raw material could (and should) be used to tell this story in better fashion. Alas, there really isn't much to recommend this yet, the performances by Messrs. King and Zelinas, really do offer something special and a glimpse of what might have been and are ultimately worth seeing.",negative
